Episode,Total Reward,Max Value,Loss
951,984,64,4.173481464385986
952,1268,128,4.065207004547119
953,668,64,4.369698524475098
954,2080,128,3.8009212017059326
955,1452,128,5.588333606719971
956,784,64,3.1763412952423096
957,984,64,4.151486396789551
958,340,32,3.0446438789367676
959,452,64,3.8320860862731934
960,1388,128,3.9848997592926025
961,568,64,3.3961739540100098
962,1208,128,3.9011664390563965
963,860,64,3.9640824794769287
964,392,32,3.4072210788726807
965,640,64,3.93295955657959
966,228,32,3.516324520111084
967,684,64,3.385317325592041
968,1064,64,5.095764636993408
969,1244,128,3.689056158065796
970,1248,128,3.920252799987793
971,908,64,3.561084747314453
972,1436,128,3.6244876384735107
973,1308,128,4.167061805725098
974,1456,128,3.508993148803711
975,1264,128,3.927992105484009
976,756,64,3.290494918823242
977,2680,256,3.723367691040039
978,1192,128,4.256305694580078
979,980,64,3.9820749759674072
980,1744,128,3.740206480026245
981,612,64,3.703386068344116
982,1336,128,4.11970853805542
983,664,64,3.794208526611328
984,960,64,3.5742812156677246
985,1372,128,3.745137929916382
986,312,32,3.3000645637512207
987,3148,256,3.9128975868225098
988,944,64,3.530707836151123
989,1832,128,3.5600407123565674
990,1524,128,5.674419403076172
991,1180,128,3.8870604038238525
992,2316,256,3.755293130874634
993,1040,128,3.7084641456604004
994,564,64,3.573007106781006
995,1304,128,5.085306167602539
996,2264,256,4.307767868041992
997,380,32,3.453883647918701
998,1432,128,3.7675962448120117
999,1404,128,3.99385404586792
1000,1304,128,3.826650857925415
1001,1304,128,4.1715569496154785
1002,1024,128,3.9538795948028564
1003,976,64,3.8581435680389404
1004,932,64,3.8517677783966064
1005,1520,128,7.269444465637207
1006,916,64,3.875014543533325
1007,268,32,3.663821220397949
1008,1040,128,3.443086624145508
1009,676,64,3.192485809326172
1010,1060,128,3.7183473110198975
1011,1088,128,3.4370715618133545
1012,1496,128,3.4256703853607178
1013,936,64,3.411193370819092
1014,1444,128,3.6537699699401855
1015,208,16,3.037522315979004
1016,636,64,3.5979952812194824
1017,620,64,3.4377100467681885
1018,1408,128,3.4772589206695557
1019,736,64,3.526280164718628
1020,976,128,5.027007102966309
1021,1244,128,3.3594019412994385
1022,248,32,2.970371723175049
1023,904,64,3.3464603424072266
1024,356,32,3.212296485900879
1025,600,64,3.2874197959899902
1026,1016,128,3.5122642517089844
1027,1220,128,3.6909520626068115
1028,432,64,3.0183491706848145
1029,1124,64,3.9626355171203613
1030,616,64,3.6436314582824707
1031,812,64,5.397370338439941
1032,1120,128,3.851691961288452
1033,668,64,3.765915632247925
1034,1048,128,4.372305393218994
1035,1352,128,3.611544609069824
1036,612,64,3.6423916816711426
1037,2428,256,3.4295730590820312
1038,1088,128,3.5555672645568848
1039,508,32,3.0288004875183105
1040,1300,128,3.225405216217041
1041,1884,128,6.6889495849609375
1042,336,32,3.1873698234558105
1043,632,64,3.6064670085906982
1044,1456,128,3.4112982749938965
1045,1452,128,3.5895562171936035
1046,628,64,3.706298351287842
1047,2680,256,3.314251661300659
1048,548,64,3.429373025894165
1049,412,64,3.131040334701538
1050,564,64,3.2848589420318604
1051,2508,256,8.463822364807129
1052,884,64,4.0184454917907715
1053,1436,128,4.315831661224365
1054,1452,128,5.665670871734619
1055,1724,128,3.5516796112060547
1056,656,64,3.083325147628784
1057,760,64,3.1909468173980713
1058,1672,128,3.5561747550964355
1059,1128,128,3.591005802154541
1060,1196,128,3.379633903503418
1061,1288,128,3.849538803100586
1062,1416,128,3.810704469680786
1063,404,32,2.6593785285949707
1064,912,128,3.793044328689575
1065,656,64,3.530097246170044
1066,780,64,3.209334135055542
1067,320,32,3.1087331771850586
1068,1420,128,3.452148914337158
1069,1164,128,3.5868382453918457
1070,1440,128,3.5498030185699463
1071,684,64,3.467790126800537
1072,2044,256,3.182743549346924
1073,716,64,3.331207275390625
1074,1052,128,3.666971206665039
1075,1312,128,3.8144774436950684
1076,996,64,3.6052422523498535
1077,664,64,3.2793850898742676
1078,440,64,3.610334873199463
1079,1280,128,4.144505023956299
1080,528,64,3.5051920413970947
1081,816,64,2.9977712631225586
1082,452,64,3.4439520835876465
1083,880,64,4.095048427581787
1084,1360,128,3.474470615386963
1085,644,64,3.482165813446045
1086,1044,128,3.648953676223755
1087,336,32,3.2869131565093994
1088,1516,128,4.698610305786133
1089,696,64,2.972642183303833
1090,2372,256,3.2719032764434814
1091,736,64,3.225346326828003
1092,432,64,3.2001192569732666
1093,1076,128,3.1639163494110107
1094,2980,256,3.2288718223571777
1095,396,32,2.987678050994873
1096,2324,256,5.644433498382568
1097,668,64,3.592878818511963
1098,984,128,3.640251398086548
1099,360,32,3.1242146492004395
1100,652,64,3.315582513809204
1101,1068,128,3.6141915321350098
1102,812,64,3.550201892852783
1103,596,64,3.0155835151672363
1104,952,64,3.4866485595703125
1105,1068,128,3.2642035484313965
1106,760,64,4.733105659484863
1107,440,32,2.9961893558502197
1108,1460,128,3.233656406402588
1109,1448,128,3.419574499130249
1110,2664,256,6.813650608062744
1111,880,64,4.927277088165283
1112,296,32,3.0704801082611084
1113,1320,128,3.3676562309265137
1114,360,32,3.050870895385742
1115,452,32,3.061807870864868
1116,1088,128,3.3653151988983154
1117,696,64,3.222168445587158
1118,552,32,3.0050504207611084
1119,676,64,3.2022006511688232
1120,800,64,3.253267526626587
1121,528,64,3.312342643737793
1122,1464,128,3.4999778270721436
1123,908,64,3.352452516555786
1124,400,32,2.9873645305633545
1125,1076,64,2.978118419647217
1126,2852,256,8.592711448669434
1127,796,64,3.4905784130096436
1128,516,64,3.5744805335998535
1129,1296,128,3.4389641284942627
1130,176,16,2.720142364501953
1131,480,32,3.1127874851226807
1132,1184,128,3.229152202606201
1133,1404,128,3.430830955505371
1134,504,64,3.047901153564453
1135,872,64,3.2246639728546143
1136,1088,128,3.252847194671631
1137,1688,128,4.257036209106445
1138,1036,128,3.5075607299804688
1139,616,64,3.3297204971313477
1140,516,64,4.393388748168945
1141,1152,128,3.3964133262634277
1142,584,64,3.510277032852173
1143,708,64,3.2280421257019043
1144,620,64,3.174917697906494
1145,1068,128,3.151740312576294
1146,1260,128,3.7046666145324707
1147,988,64,3.176124334335327
1148,2324,256,3.454893112182617
1149,624,64,3.2727580070495605
1150,1092,128,4.842303276062012
1151,1356,128,3.2713823318481445
1152,2148,256,3.4444713592529297
1153,1088,128,3.7522242069244385
1154,1328,128,3.452327251434326
1155,700,64,3.4055910110473633
1156,1360,128,3.3593502044677734
1157,1304,128,3.270944595336914
1158,1348,128,4.10736608505249
1159,1236,128,3.778789520263672
1160,1024,128,3.5903701782226562
1161,1356,128,3.171252727508545
1162,1272,128,3.2315781116485596
1163,1012,64,3.2338101863861084
1164,1236,128,3.286569595336914
1165,560,64,3.173933982849121
1166,540,64,3.291562557220459
1167,604,64,3.123234748840332
1168,1628,128,3.7851006984710693
1169,836,64,2.8513457775115967
1170,284,32,2.887819766998291
1171,1228,128,5.232779502868652
1172,1396,128,3.0819151401519775
1173,580,64,3.0594828128814697
1174,2796,256,3.1038002967834473
1175,1652,128,4.823398113250732
1176,756,64,3.4518489837646484
1177,3200,256,3.5858330726623535
1178,1348,128,6.5042643547058105
1179,1684,128,3.1890666484832764
1180,1180,128,3.445495367050171
1181,572,64,3.0238795280456543
1182,332,32,2.687472105026245
1183,1396,128,3.379030227661133
1184,2268,256,5.692140579223633
1185,784,64,2.98512601852417
1186,416,32,2.8542118072509766
1187,1172,128,6.251656532287598
1188,796,64,3.0238614082336426
1189,588,64,2.916712522506714
1190,996,64,3.3831450939178467
1191,948,64,2.9530045986175537
1192,604,64,3.118621349334717
1193,588,64,4.304653167724609
1194,848,64,3.5476744174957275
1195,956,64,3.2539117336273193
1196,1108,128,3.4731972217559814
1197,376,32,2.754149913787842
1198,860,64,3.0303525924682617
1199,1720,128,3.136533498764038
1200,932,64,3.122159004211426
1201,1424,128,3.4189159870147705
1202,1476,128,3.2420613765716553
1203,1388,128,3.5939178466796875
1204,1536,128,3.342057943344116
1205,1740,128,3.003295660018921
1206,612,64,3.068122625350952
1207,1056,128,3.1884703636169434
1208,1284,128,3.3684370517730713
1209,1320,128,3.3048601150512695
1210,1480,128,3.1894047260284424
1211,932,64,3.397425651550293
1212,920,128,3.359506130218506
1213,2352,256,2.898834705352783
1214,720,64,3.2146267890930176
1215,652,64,3.1423678398132324
1216,1332,128,3.026376962661743
1217,2504,256,3.500725269317627
1218,1764,128,3.4836926460266113
1219,1336,128,3.1146953105926514
1220,1332,128,3.4236207008361816
1221,1748,128,2.8758883476257324
1222,2372,256,2.9088494777679443
1223,2876,256,3.348811626434326
1224,1464,128,2.977733612060547
1225,1356,128,3.252865791320801
1226,2348,256,2.949584484100342
1227,1208,128,3.080662488937378
1228,736,64,3.0123157501220703
1229,484,64,2.68169903755188
1230,1572,128,3.107937812805176
1231,1384,128,3.1929922103881836
1232,760,64,3.067877769470215
1233,588,64,2.97147798538208
1234,1120,128,3.133852958679199
1235,1348,128,3.144120693206787
1236,1800,128,3.4023044109344482
1237,1348,128,2.83917236328125
1238,908,64,3.1959316730499268
1239,408,32,2.7176132202148438
1240,1428,128,3.1836130619049072
1241,488,32,2.9973011016845703
1242,1008,64,2.7215960025787354
1243,612,64,3.069441080093384
1244,800,64,2.734813690185547
1245,620,64,3.265294313430786
1246,2492,256,2.87691330909729
1247,1132,128,3.094115972518921
1248,1308,128,3.2325782775878906
1249,1500,128,3.065983772277832
1250,1420,128,3.1452815532684326
1251,1044,128,3.110285758972168
1252,1416,128,2.7920069694519043
1253,1568,128,2.908626079559326
1254,572,64,3.453125
1255,1416,128,2.824873685836792
1256,2704,256,2.6557083129882812
1257,320,32,2.6015970706939697
1258,732,64,2.8912620544433594
1259,1272,128,2.9448366165161133
1260,1164,128,2.64705753326416
1261,1276,128,2.953432083129883
1262,1452,128,2.883405923843384
1263,2216,256,2.78153920173645
1264,1500,128,2.7071542739868164
1265,1536,128,2.8961641788482666
1266,1344,128,2.9205899238586426
1267,704,64,2.9429938793182373
1268,1264,128,2.795239210128784
1269,464,64,2.7053561210632324
1270,472,32,2.4947304725646973
1271,652,64,2.607110023498535
1272,1276,128,2.934227228164673
1273,1920,128,2.8121774196624756
1274,708,64,2.5938472747802734
1275,660,64,2.8866677284240723
1276,592,64,2.5757668018341064
1277,1360,128,3.010460615158081
1278,1176,128,2.858550786972046
1279,1708,128,3.1492934226989746
1280,1044,128,2.7601444721221924
1281,744,64,2.8671302795410156
1282,1444,128,2.8463034629821777
1283,2524,256,3.0077590942382812
1284,1428,128,3.083096504211426
1285,628,64,2.914743661880493
1286,644,64,2.737577438354492
1287,3500,256,3.131624698638916
1288,736,64,2.9833426475524902
1289,644,64,2.6166090965270996
1290,1100,128,3.0206663608551025
1291,452,32,2.365109920501709
1292,812,64,3.342296600341797
1293,1628,128,3.006397008895874
1294,1440,128,4.458712577819824
1295,1028,128,2.932795524597168
1296,624,64,2.6026804447174072
1297,500,32,3.010929822921753
1298,1152,128,3.098306894302368
1299,612,64,3.2482857704162598
1300,1216,128,2.8670432567596436
1301,876,64,3.01132869720459
1302,628,64,2.4802634716033936
1303,1088,128,2.6386799812316895
1304,1496,128,2.9401438236236572
1305,440,32,2.931044340133667
1306,612,64,3.3520328998565674
1307,652,64,3.047205686569214
1308,896,64,2.847914457321167
1309,1356,128,2.9734888076782227
1310,1244,128,2.819857597351074
1311,2084,256,3.1034703254699707
1312,1352,128,2.699524402618408
1313,1348,128,3.2317821979522705
1314,408,32,3.1265056133270264
1315,1468,128,2.9465224742889404
1316,628,64,2.7107818126678467
1317,1556,128,2.6940500736236572
1318,624,64,2.6400256156921387
1319,620,64,2.721797227859497
1320,2496,256,2.690852642059326
1321,1332,128,2.740016222000122
1322,1112,128,2.7875683307647705
1323,492,32,2.384235382080078
1324,580,64,2.950364589691162
1325,1168,128,2.696619987487793
1326,692,64,2.541808605194092
1327,652,64,2.8588597774505615
1328,584,64,2.998114824295044
1329,732,64,2.6077728271484375
1330,716,64,2.863532781600952
1331,464,32,2.534450054168701
1332,1420,128,2.6699600219726562
1333,1308,128,3.359379768371582
1334,276,32,2.3557546138763428
1335,940,64,2.539151191711426
1336,1072,128,3.3304061889648438
1337,1232,128,3.467846393585205
1338,1388,128,2.9142849445343018
1339,1008,128,2.9202539920806885
1340,744,64,2.667590379714966
1341,2576,256,2.9490954875946045
1342,840,64,2.5445311069488525
1343,628,64,2.574281692504883
1344,1188,128,3.25508713722229
1345,660,64,2.512775421142578
1346,892,64,2.650582790374756
1347,1092,128,2.646756410598755
1348,520,64,3.023400068283081
1349,948,64,2.811591863632202
1350,2288,256,2.918883800506592
1351,580,64,2.4681284427642822
1352,1420,128,3.0676469802856445
1353,1548,128,2.4648306369781494
1354,1408,128,2.8327083587646484
1355,992,128,2.6028451919555664
1356,1144,128,2.6008288860321045
1357,1644,128,3.5939712524414062
1358,1568,128,2.8616247177124023
1359,1336,128,3.16878604888916
1360,520,64,2.469193935394287
1361,896,64,2.789175510406494
1362,1424,128,2.604210138320923
1363,1616,128,2.890249252319336
1364,2316,256,2.5894734859466553
1365,1524,128,2.816246509552002
1366,1180,128,2.575408935546875
1367,1384,128,2.908994197845459
1368,408,32,2.419523239135742
1369,304,32,2.5440731048583984
1370,636,64,2.295194387435913
1371,560,64,2.296232223510742
1372,680,64,2.5166404247283936
1373,1544,128,2.5459985733032227
1374,2200,256,6.113682746887207
1375,2124,256,2.6996350288391113
1376,1040,128,2.6553475856781006
1377,524,64,2.815985918045044
1378,828,64,2.352431535720825
1379,540,64,2.3960437774658203
1380,1300,128,2.8665618896484375
1381,668,64,2.61834454536438
1382,604,64,2.7578511238098145
1383,752,64,2.2955195903778076
1384,1168,128,2.7765538692474365
1385,736,64,2.2805685997009277
1386,1412,128,2.4159951210021973
1387,1192,128,3.300790548324585
1388,1060,128,2.8614580631256104
1389,896,128,2.5309088230133057
1390,688,64,2.4800126552581787
1391,1328,128,2.5893232822418213
1392,1520,128,4.039567947387695
1393,1588,128,2.5446341037750244
1394,1424,128,2.829404354095459
1395,708,64,2.788909673690796
1396,1056,64,2.7197587490081787
1397,1372,128,2.5968332290649414
1398,536,32,2.252537727355957
1399,544,64,2.3104286193847656
1400,1304,128,2.612368106842041
1401,508,64,2.149400234222412
1402,3012,256,2.5182394981384277
1403,1008,64,2.443349599838257
1404,2264,128,2.579639434814453
1405,1144,128,2.732733726501465
1406,1152,64,2.6005635261535645
1407,1244,128,2.6685476303100586
1408,1188,128,2.62716007232666
1409,328,32,2.3480334281921387
1410,568,64,2.2810637950897217
1411,2148,256,2.512129545211792
1412,1316,128,3.006715774536133
1413,212,32,2.1923859119415283
1414,1308,128,2.504067897796631
1415,396,32,2.2296268939971924
1416,1504,128,2.339387893676758
1417,864,64,2.5742290019989014
1418,472,32,2.430628538131714
1419,1348,128,2.5633347034454346
1420,1612,128,2.425797939300537
1421,1360,128,2.826805591583252
1422,1156,128,2.6036975383758545
1423,1216,128,2.520688772201538
1424,556,64,2.3026719093322754
1425,524,64,2.5312440395355225
1426,656,64,2.3171803951263428
1427,1068,128,2.690687894821167
1428,1320,128,2.8803083896636963
1429,644,64,2.5560660362243652
1430,1316,128,2.42553448677063
1431,1428,128,2.6020851135253906
1432,1356,128,2.678028106689453
1433,1152,128,2.638571262359619
1434,1636,128,2.3687448501586914
1435,700,64,2.65411114692688
1436,544,64,3.066411256790161
1437,656,64,2.5200161933898926
1438,2104,256,2.4816904067993164
1439,1208,128,2.5474050045013428
1440,1580,128,2.542250394821167
1441,672,64,2.522641181945801
1442,1136,128,2.183185338973999
1443,1204,128,2.5485153198242188
1444,1484,128,2.5677101612091064
1445,1348,128,2.396782159805298
1446,708,64,2.5722925662994385
1447,1136,128,2.2249152660369873
1448,1108,128,2.3461155891418457
1449,1016,128,3.9501097202301025
1450,628,64,2.365218162536621
1451,648,64,2.5230119228363037
1452,972,64,2.5252161026000977
1453,1124,128,2.3726468086242676
1454,688,64,2.3457422256469727
1455,424,32,2.2580504417419434
1456,284,32,1.922440767288208
1457,1244,128,2.187028169631958
1458,2444,256,2.360154390335083
1459,968,64,2.455172538757324
1460,608,64,2.2804908752441406
1461,2400,256,2.1894545555114746
1462,1484,128,2.6922261714935303
1463,552,64,2.0406055450439453
1464,476,32,2.145801544189453
1465,352,32,2.1813666820526123
1466,864,64,2.4530608654022217
1467,940,128,2.5778696537017822
1468,1180,128,2.5438809394836426
1469,552,64,2.6997063159942627
1470,716,64,2.595705270767212
1471,1504,128,2.7407896518707275
1472,904,64,2.487362861633301
1473,644,64,2.3662588596343994
1474,1008,128,2.579143762588501
1475,1496,128,2.5259933471679688
1476,212,16,2.0193521976470947
1477,712,64,2.208442211151123
1478,328,32,2.0027382373809814
1479,856,64,2.204942226409912
1480,1492,128,2.317026376724243
1481,1512,128,2.273068428039551
1482,1344,128,2.88921856880188
1483,1232,128,2.5492255687713623
1484,712,64,2.2337515354156494
1485,1316,128,3.056885242462158
1486,628,64,2.3597073554992676
1487,704,64,2.1557774543762207
1488,1176,128,2.511530637741089
1489,1480,128,2.3764607906341553
1490,816,64,2.385714054107666
1491,824,64,3.7433841228485107
1492,1360,128,2.471008062362671
1493,736,64,2.2417240142822266
1494,924,128,2.3785722255706787
1495,1276,128,2.492335081100464
1496,1624,128,2.1853959560394287
1497,1352,128,2.2707433700561523
1498,412,32,2.194429636001587
1499,664,64,2.8096015453338623
1500,892,64,2.3064424991607666
1501,3172,256,2.204969882965088
1502,304,32,2.070159912109375
1503,372,32,1.688623309135437
1504,544,64,2.426407814025879
1505,2524,256,3.49570631980896
1506,1700,128,2.320329427719116
1507,684,64,2.3173062801361084
1508,760,64,2.3174843788146973
1509,1644,128,2.465167284011841
1510,764,64,2.3952488899230957
1511,1424,128,2.4628989696502686
1512,1144,128,2.369809865951538
1513,1556,128,2.5636191368103027
1514,1424,128,2.196746587753296
1515,1328,128,2.1959986686706543
1516,900,64,2.200319766998291
1517,756,64,2.2404305934906006
1518,1420,128,2.483232259750366
1519,2324,256,2.392307758331299
1520,808,64,2.138390302658081
1521,1344,128,2.196004867553711
1522,336,32,2.085803508758545
1523,764,64,2.184906005859375
1524,720,64,2.3283257484436035
1525,736,64,2.3514440059661865
1526,260,32,2.1423444747924805
1527,1232,128,4.822689056396484
1528,932,128,2.4620778560638428
1529,412,32,1.9475682973861694
1530,2128,256,3.6527602672576904
1531,800,64,2.309481620788574
1532,1428,128,2.363995313644409
1533,576,64,2.3018593788146973
1534,848,128,2.7870819568634033
1535,612,64,2.6847057342529297
1536,788,64,2.520585775375366
1537,944,64,2.628072738647461
1538,816,64,2.5645511150360107
1539,1636,128,2.8706438541412354
1540,1336,128,3.1928157806396484
1541,1320,128,2.215428113937378
1542,328,32,1.6508502960205078
1543,1240,128,2.3302688598632812
1544,1704,128,2.150995969772339
1545,736,64,2.122154712677002
1546,1568,128,2.8265459537506104
1547,856,64,2.1927237510681152
1548,924,64,2.223618268966675
1549,1092,128,2.378782272338867
1550,668,64,1.9323416948318481
1551,1104,128,2.1723082065582275
1552,1276,128,2.4799656867980957
1553,200,32,1.9360527992248535
1554,2120,256,2.3463327884674072
1555,520,64,2.0923871994018555
1556,1600,128,2.367342233657837
1557,716,64,2.2805728912353516
1558,992,128,2.5356943607330322
1559,1272,128,2.1740522384643555
1560,2188,256,2.146284341812134
1561,1384,128,2.1661758422851562
1562,1484,128,2.073127269744873
1563,712,64,2.367399215698242
1564,1216,128,3.920753240585327
1565,668,64,2.13240122795105
1566,1160,128,2.110504150390625
1567,1412,128,2.3639092445373535
1568,1396,128,2.137786626815796
1569,948,128,2.077176809310913
1570,1040,128,2.2812671661376953
1571,960,64,2.0939786434173584
1572,2252,128,2.246551275253296
1573,1148,128,2.1192731857299805
1574,1420,128,3.960759162902832
1575,1312,128,2.144254446029663
1576,588,64,2.375579833984375
1577,920,128,2.2363088130950928
1578,1388,128,2.3451333045959473
1579,1208,128,2.5992343425750732
1580,1232,128,2.0988972187042236
1581,1200,128,2.225900411605835
1582,1080,128,2.1438043117523193
1583,1012,64,2.008636951446533
1584,2784,256,5.254089832305908
1585,1212,128,2.0429015159606934
1586,144,16,1.4738644361495972
1587,1080,128,2.2428529262542725
1588,2472,256,3.288922071456909
1589,1232,128,2.315506935119629
1590,1388,128,2.0890870094299316
1591,1200,128,2.1827614307403564
1592,764,64,2.164759635925293
1593,300,32,1.9858022928237915
1594,1252,128,2.2753305435180664
1595,412,32,1.9418665170669556
1596,340,32,1.9319486618041992
1597,1076,128,2.415557622909546
1598,924,64,2.3036692142486572
1599,648,64,2.3625428676605225
1600,572,32,2.262223720550537
1601,588,64,2.016277313232422
1602,1000,128,1.9957436323165894
1603,2172,256,2.2797458171844482
1604,652,64,2.2167322635650635
1605,1188,128,2.313948631286621
1606,2300,256,2.1560609340667725
1607,1416,128,2.760951042175293
1608,1608,128,2.3022654056549072
1609,1684,128,2.1881401538848877
1610,1404,128,2.714855909347534
1611,1348,128,1.927945613861084
1612,1740,128,1.9918127059936523
1613,352,32,1.7616509199142456
1614,364,32,1.8453052043914795
1615,420,32,2.3782529830932617
1616,484,64,2.126124858856201
1617,800,64,2.0563013553619385
1618,388,32,2.1251134872436523
1619,716,64,2.0825586318969727
1620,2364,256,2.021465301513672
1621,1148,128,2.277987241744995
1622,1436,128,2.0464162826538086
1623,604,64,2.029050588607788
1624,700,64,2.248335123062134
1625,1304,128,1.9412059783935547
1626,688,64,2.0674760341644287
1627,392,32,1.8623837232589722
1628,1176,128,5.290731430053711
1629,1176,128,1.9140526056289673
1630,404,32,1.8105937242507935
1631,628,64,1.8834105730056763
1632,392,32,1.8529819250106812
1633,628,64,1.92855703830719
1634,1760,128,2.2473673820495605
1635,1576,128,2.027430534362793
1636,392,32,1.8671437501907349
1637,1696,128,2.2375636100769043
1638,524,64,2.0148727893829346
1639,1088,128,2.1661672592163086
1640,448,32,1.9985032081604004
1641,772,64,2.0685787200927734
1642,1316,128,2.1700401306152344
1643,972,64,2.041378974914551
1644,544,32,1.8839116096496582
1645,824,64,2.2309443950653076
1646,1188,128,2.0756702423095703
1647,1296,128,2.085766077041626
1648,1224,128,2.1188406944274902
1649,1364,128,1.9813637733459473
1650,948,64,2.1711349487304688
1651,2268,128,2.0273823738098145
1652,836,64,1.8341805934906006
1653,1020,128,2.294189453125
1654,1472,128,1.9929561614990234
1655,1316,128,2.1371965408325195
1656,612,64,1.873498797416687
1657,652,64,1.7470874786376953
1658,644,64,1.9401050806045532
1659,2456,256,1.936080813407898
1660,2324,256,2.278237819671631
1661,928,64,2.142876148223877
1662,1340,128,1.9338070154190063
1663,1452,128,1.9356436729431152
1664,512,64,2.0266761779785156
1665,868,64,2.269901990890503
1666,1824,128,1.843422532081604
1667,652,64,2.263763904571533
1668,1048,64,2.0565459728240967
1669,1420,128,2.021068572998047
1670,368,64,1.8721463680267334
1671,908,64,1.8144488334655762
1672,600,64,2.1772572994232178
1673,828,64,1.827510118484497
1674,360,32,1.8644356727600098
1675,1388,128,2.0482161045074463
1676,1284,128,1.8646234273910522
1677,772,64,1.9672322273254395
1678,1188,128,2.1291749477386475
1679,900,64,2.0055203437805176
1680,740,64,1.8640743494033813
1681,1560,128,2.043989419937134
1682,2776,256,2.8313374519348145
1683,656,64,1.7850430011749268
1684,596,64,2.057253122329712
1685,536,64,1.973813533782959
1686,1012,64,1.8439149856567383
1687,720,64,2.0474679470062256
1688,1160,128,2.103414297103882
1689,2220,256,1.8214514255523682
1690,1372,128,1.8573051691055298
1691,1580,128,1.7891364097595215
1692,1488,128,2.655951976776123
1693,1236,128,2.0856804847717285
1694,608,64,1.744274377822876
1695,1396,128,1.9030215740203857
1696,1140,128,2.097541570663452
1697,2176,256,1.918784260749817
1698,1424,128,1.9031577110290527
1699,640,64,1.6812102794647217
1700,1536,128,2.099315643310547
1701,1080,128,1.8263026475906372
1702,2268,256,1.8585846424102783
1703,408,32,1.8757153749465942
1704,756,64,2.1734659671783447
1705,624,64,1.6727999448776245
1706,1416,128,1.9211616516113281
1707,1352,128,2.2631752490997314
1708,1224,128,1.9078795909881592
1709,2476,256,1.7337466478347778
1710,600,64,1.8797571659088135
1711,2668,256,2.0344319343566895
1712,764,64,1.809481143951416
1713,840,64,1.8579028844833374
1714,784,64,1.7102892398834229
1715,608,64,1.56234872341156
1716,1472,128,1.883662462234497
1717,596,64,1.5906009674072266
1718,1148,128,2.052865982055664
1719,748,64,1.9842346906661987
1720,804,64,1.9812228679656982
1721,564,32,1.591927409172058
1722,612,64,1.8926854133605957
1723,932,128,2.0513761043548584
1724,664,64,1.847817063331604
1725,1620,128,2.0112881660461426
1726,720,64,1.9386967420578003
1727,1340,128,1.902584195137024
1728,692,64,1.930686116218567
1729,1560,128,1.7582708597183228
1730,760,64,1.7114650011062622
1731,1136,128,2.1256628036499023
1732,468,64,2.2369680404663086
1733,1260,128,1.828669548034668
1734,648,64,2.0327441692352295
1735,404,32,1.7184966802597046
1736,1268,128,1.9959172010421753
1737,1244,128,1.8686658143997192
1738,1108,64,1.7103222608566284
1739,748,64,1.663702368736267
1740,668,64,1.7192912101745605
1741,608,32,1.751800775527954
1742,868,64,1.9337739944458008
1743,1280,128,1.8877110481262207
1744,960,128,1.6395432949066162
1745,600,64,1.784846305847168
1746,716,64,1.8393348455429077
1747,708,64,1.7150875329971313
1748,2892,256,1.9044804573059082
1749,996,128,1.9953856468200684
1750,1428,128,2.5781426429748535
1751,644,64,1.718885898590088
1752,1524,128,1.7453738451004028
1753,700,64,1.8061890602111816
1754,652,64,1.9646505117416382
1755,824,64,1.8679741621017456
1756,1248,128,1.6511226892471313
1757,772,64,1.913298487663269
1758,1284,128,1.9650639295578003
1759,280,32,1.6539530754089355
1760,1560,128,1.7164701223373413
1761,848,64,1.6355078220367432
1762,1272,128,1.8168740272521973
1763,1328,128,2.0404484272003174
1764,936,64,1.9109162092208862
1765,704,64,1.7187713384628296
1766,624,64,1.87801194190979
1767,1380,128,1.7693560123443604
1768,324,32,1.6171290874481201
1769,512,64,1.768059253692627
1770,1016,64,1.637526273727417
1771,676,64,1.6982028484344482
1772,872,64,1.8695943355560303
1773,712,64,1.5509541034698486
1774,2256,256,2.0279572010040283
1775,1048,128,1.7649115324020386
1776,1152,128,2.5149924755096436
1777,1280,128,1.7716526985168457
1778,820,64,1.7678546905517578
1779,544,64,1.51931893825531
1780,1192,128,1.786675214767456
1781,848,64,1.5541821718215942
1782,1328,128,1.6475913524627686
1783,628,64,1.7667030096054077
1784,1540,128,1.7228541374206543
1785,1080,64,1.7062888145446777
1786,1348,128,1.7280629873275757
1787,760,64,1.678921103477478
1788,644,64,1.8688592910766602
1789,1440,128,1.646002173423767
1790,572,64,1.4566948413848877
1791,536,32,1.5179307460784912
1792,1308,128,1.7346704006195068
1793,604,64,1.6022613048553467
1794,1456,128,1.638015627861023
1795,820,64,1.6901731491088867
1796,1336,128,1.8113799095153809
1797,540,64,1.568130612373352
1798,684,64,1.6676664352416992
1799,1200,128,1.6261029243469238
1800,644,64,1.51792573928833
1801,964,64,1.6114214658737183
1802,1336,128,1.6144299507141113
1803,424,64,1.6634572744369507
1804,1300,128,1.7432914972305298
1805,1052,128,1.6698524951934814
1806,752,64,1.6252775192260742
1807,1368,128,1.7918494939804077
1808,960,64,1.7341727018356323
1809,1116,128,2.4379494190216064
1810,728,64,1.5970264673233032
1811,1404,128,1.7927519083023071
1812,576,64,1.5110307931900024
1813,260,32,1.6208388805389404
1814,348,32,1.4085806608200073
1815,472,64,1.407404899597168
1816,1012,128,1.6475855112075806
1817,256,32,1.3889825344085693
1818,900,64,1.5794568061828613
1819,1612,128,2.9009084701538086
1820,1128,128,1.5689769983291626
1821,332,32,1.4304753541946411
1822,1424,128,1.9352596998214722
